m	10.000000	7.000000
j	7.000000	6.000000
n	9.000000	8.000000
v	13.000000	11.000000
i	8.000000	6.000000
q	9.000000	9.000000
z	13.000000	11.000000
j	7.000000	7.000000
d	4.000000	4.000000
j	6.000000	6.000000
a	2.000000	1.000000
a	1.000000	1.000000
z	13.000000	11.000000
h	25.000000	6.000000
p	12.000000	8.000000
z	52.000000	13.000000
t	20.000000	10.000000
g	11.000000	6.000000
r	17.000000	9.000000
o	20.000000	8.000000
e	5.000000	5.000000
a	1.000000	1.000000
z	20.000000	11.000000
w	21.000000	13.000000
k	13.000000	7.000000
q	17.000000	8.000000
y	21.000000	12.000000
x	24.000000	11.000000
j	15.000000	7.000000
z	19.000000	12.000000
k	10.000000	6.000000
c	4.000000	3.000000
p	13.000000	9.000000
h	11.000000	6.000000
c	4.000000	2.000000
m	13.000000	8.000000
c	4.000000	3.000000
v	15.000000	12.000000
e	5.000000	4.000000
i	8.000000	6.000000
q	12.000000	9.000000
g	12.000000	6.000000
e	6.000000	4.000000
j	8.000000	6.000000
f	6.000000	6.000000
i	7.000000	7.000000
r	12.000000	10.000000
d	5.000000	4.000000
x	14.000000	11.000000
y	35.000000	12.000000
o	25.000000	9.000000
d	8.000000	4.000000
s	17.000000	10.000000
e	8.000000	5.000000
p	15.000000	8.000000
d	4.000000	4.000000
q	15.000000	9.000000
x	21.000000	13.000000
z	23.000000	12.000000
f	12.000000	5.000000
n	14.000000	8.000000
m	14.000000	7.000000
e	8.000000	4.000000
f	9.000000	5.000000
y	21.000000	13.000000
m	16.000000	7.000000
g	9.000000	5.000000
m	15.000000	7.000000
b	4.000000	2.000000
e	7.000000	5.000000
c	6.000000	2.000000
r	17.000000	11.000000
d	7.000000	4.000000
r	18.000000	11.000000
t	24.000000	10.000000
q	38.000000	11.000000
q	18.000000	9.000000
m	14.000000	7.000000
f	10.000000	5.000000
y	20.000000	12.000000
p	29.000000	9.000000
r	16.000000	10.000000
l	14.000000	9.000000
p	20.000000	9.000000
j	13.000000	7.000000
i	12.000000	6.000000
s	44.000000	10.000000
d	11.000000	4.000000
m	16.000000	8.000000
w	21.000000	12.000000
i	11.000000	7.000000
o	14.000000	8.000000
y	39.000000	13.000000
y	20.000000	11.000000
q	16.000000	10.000000
a	4.000000	1.000000
r	17.000000	8.000000
t	19.000000	11.000000
v	19.000000	11.000000
c	5.000000	3.000000
o	15.000000	8.000000
n	13.000000	8.000000
r	16.000000	10.000000
b	3.000000	2.000000
n	15.000000	7.000000
q	22.000000	10.000000
f	17.000000	6.000000
v	37.000000	14.000000
y	23.000000	12.000000
t	18.000000	9.000000
k	14.000000	7.000000
m	15.000000	8.000000
q	16.000000	9.000000
j	11.000000	7.000000
f	10.000000	6.000000
r	19.000000	11.000000
d	7.000000	8.000000
c	5.000000	3.000000
x	22.000000	12.000000
b	4.000000	3.000000
j	13.000000	7.000000
f	9.000000	5.000000
d	7.000000	4.000000
f	10.000000	5.000000
i	11.000000	6.000000
g	8.000000	4.000000
y	21.000000	13.000000
b	4.000000	2.000000
o	15.000000	7.000000
b	3.000000	2.000000
w	66.000000	16.000000
m	22.000000	8.000000
m	17.000000	8.000000
q	21.000000	9.000000
z	27.000000	10.000000
b	2.000000	1.000000
p	18.000000	8.000000
s	31.000000	14.000000
i	11.000000	7.000000
j	12.000000	7.000000
n	14.000000	7.000000
k	11.000000	7.000000
j	12.000000	6.000000
d	7.000000	4.000000
b	3.000000	1.000000
i	13.000000	6.000000
v	24.000000	11.000000
p	18.000000	9.000000
u	20.000000	10.000000
j	11.000000	6.000000
g	10.000000	5.000000
y	40.000000	13.000000
r	17.000000	9.000000
o	15.000000	17.000000
x	19.000000	10.000000
a	3.000000	1.000000
h	11.000000	6.000000
p	14.000000	8.000000
d	8.000000	4.000000
j	11.000000	6.000000
n	14.000000	7.000000
l	13.000000	7.000000
r	17.000000	8.000000
t	18.000000	10.000000
j	11.000000	5.000000
n	14.000000	8.000000
h	10.000000	5.000000
i	10.000000	6.000000
g	9.000000	5.000000
m	13.000000	7.000000
j	10.000000	6.000000
m	13.000000	7.000000
h	9.000000	5.000000
f	7.000000	4.000000
j	13.000000	6.000000
w	20.000000	10.000000
b	3.000000	2.000000
v	19.000000	76.000000
v	17.000000	11.000000
s	12.000000	8.000000
z	13.000000	11.000000
x	13.000000	10.000000
m	10.000000	7.000000
i	8.000000	7.000000
e	5.000000	4.000000
w	15.000000	11.000000
m	13.000000	9.000000
k	13.000000	7.000000
h	10.000000	6.000000
f	6.000000	5.000000
q	28.000000	16.000000
a	2.000000	2.000000
u	17.000000	10.000000
r	12.000000	8.000000
k	8.000000	7.000000
l	9.000000	7.000000
h	7.000000	6.000000
g	15.000000	5.000000
s	15.000000	10.000000
x	14.000000	11.000000
h	9.000000	6.000000
k	10.000000	6.000000
n	11.000000	7.000000
a	2.000000	1.000000
e	7.000000	4.000000
k	14.000000	7.000000
n	34.000000	9.000000
q	15.000000	9.000000
r	14.000000	9.000000
l	12.000000	8.000000
o	12.000000	7.000000
h	10.000000	6.000000
j	8.000000	6.000000
n	12.000000	7.000000
w	18.000000	12.000000
s	15.000000	10.000000
a	2.000000	2.000000
c	4.000000	3.000000
p	12.000000	8.000000
t	34.000000	10.000000
t	18.000000	11.000000
h	9.000000	7.000000
l	10.000000	8.000000
x	21.000000	12.000000
m	11.000000	7.000000
q	13.000000	9.000000
t	16.000000	10.000000
d	5.000000	4.000000
e	6.000000	5.000000
m	10.000000	7.000000
z	17.000000	35.000000
d	20.000000	4.000000
i	10.000000	6.000000
z	33.000000	13.000000
g	31.000000	7.000000
f	9.000000	5.000000
m	14.000000	8.000000
k	12.000000	7.000000
t	19.000000	10.000000
e	9.000000	5.000000
c	3.000000	3.000000
c	3.000000	3.000000
n	19.000000	9.000000
u	20.000000	12.000000
k	13.000000	8.000000
h	14.000000	6.000000
c	5.000000	3.000000
a	3.000000	2.000000
b	4.000000	2.000000
a	4.000000	2.000000
p	19.000000	9.000000
p	12.000000	8.000000
k	9.000000	7.000000
j	10.000000	6.000000
p	14.000000	9.000000
p	12.000000	8.000000
z	18.000000	12.000000
l	11.000000	7.000000
i	9.000000	6.000000
p	14.000000	9.000000
y	20.000000	10.000000
g	9.000000	5.000000
w	14.000000	11.000000
y	16.000000	11.000000
r	13.000000	9.000000
b	3.000000	2.000000
p	16.000000	10.000000
s	18.000000	9.000000
s	12.000000	10.000000
m	10.000000	7.000000
d	7.000000	3.000000
t	27.000000	16.000000
o	12.000000	8.000000
y	15.000000	10.000000
w	17.000000	11.000000
u	23.000000	13.000000
x	16.000000	10.000000
l	13.000000	8.000000
m	18.000000	7.000000
z	16.000000	12.000000
e	8.000000	5.000000
p	14.000000	9.000000
u	15.000000	11.000000
h	8.000000	6.000000
j	10.000000	6.000000
t	16.000000	11.000000
c	69.000000	5.000000
k	12.000000	97.000000
z	25.000000	12.000000
j	10.000000	6.000000
d	5.000000	3.000000
g	8.000000	6.000000
y	17.000000	12.000000
f	12.000000	5.000000
a	2.000000	1.000000
x	17.000000	12.000000
c	4.000000	3.000000
e	7.000000	4.000000
x	17.000000	11.000000
x	18.000000	11.000000
t	16.000000	9.000000
o	175.000000	159.000000
a	7.000000	2.000000
v	112.000000	27.000000
t	19.000000	16.000000
y	17.000000	15.000000
z	19.000000	15.000000
x	43.000000	16.000000
f	24.000000	9.000000
m	13.000000	9.000000
s	16.000000	14.000000
b	3.000000	2.000000
f	8.000000	5.000000
y	17.000000	14.000000
o	25.000000	12.000000
m	12.000000	9.000000
o	11.000000	8.000000
w	27.000000	20.000000
x	16.000000	15.000000
q	18.000000	17.000000
l	14.000000	10.000000
m	12.000000	9.000000
d	7.000000	4.000000
i	11.000000	9.000000
h	8.000000	7.000000
c	4.000000	4.000000
r	19.000000	13.000000
e	6.000000	4.000000
q	14.000000	12.000000
c	4.000000	3.000000
n	13.000000	11.000000
p	15.000000	10.000000
y	22.000000	13.000000
s	17.000000	15.000000
m	13.000000	10.000000
h	10.000000	7.000000
x	21.000000	16.000000
k	11.000000	8.000000
q	14.000000	10.000000
y	16.000000	13.000000
u	17.000000	14.000000
w	17.000000	14.000000
h	12.000000	7.000000
i	12.000000	7.000000
v	20.000000	14.000000
m	13.000000	9.000000
v	24.000000	15.000000
j	11.000000	7.000000
z	19.000000	13.000000
q	14.000000	9.000000
z	20.000000	14.000000
l	12.000000	8.000000
p	15.000000	10.000000
l	11.000000	8.000000
l	11.000000	7.000000
y	29.000000	16.000000
c	6.000000	3.000000
q	15.000000	10.000000
s	17.000000	11.000000
e	8.000000	5.000000
z	21.000000	15.000000
u	18.000000	13.000000
f	9.000000	6.000000
g	10.000000	6.000000
r	16.000000	11.000000
x	20.000000	14.000000
i	11.000000	6.000000
z	15.000000	15.000000
a	2.000000	1.000000
l	12.000000	7.000000
a	1.000000	2.000000
p	15.000000	29.000000
c	5.000000	3.000000
w	17.000000	13.000000
h	9.000000	6.000000
d	7.000000	4.000000
a	2.000000	2.000000
v	21.000000	13.000000
u	18.000000	25.000000
y	16.000000	12.000000
b	2.000000	2.000000
d	4.000000	3.000000
r	14.000000	10.000000
f	6.000000	22.000000
i	14.000000	7.000000
i	11.000000	7.000000
f	8.000000	6.000000
f	8.000000	5.000000
s	19.000000	12.000000
u	18.000000	14.000000
j	10.000000	8.000000
p	13.000000	11.000000
h	9.000000	7.000000
o	12.000000	9.000000
u	19.000000	21.000000
t	18.000000	13.000000
g	9.000000	5.000000
x	16.000000	18.000000
l	15.000000	7.000000
c	4.000000	3.000000
h	9.000000	7.000000
z	19.000000	13.000000
x	16.000000	11.000000
e	7.000000	4.000000
r	14.000000	9.000000
t	21.000000	10.000000
n	12.000000	9.000000
d	9.000000	5.000000
g	10.000000	5.000000
w	18.000000	11.000000
u	25.000000	16.000000
d	7.000000	5.000000
d	7.000000	4.000000
j	11.000000	7.000000
d	7.000000	4.000000
u	16.000000	10.000000
q	14.000000	8.000000
a	2.000000	1.000000
z	17.000000	11.000000
n	14.000000	8.000000
i	21.000000	7.000000
v	16.000000	10.000000
r	14.000000	9.000000
b	3.000000	2.000000
s	15.000000	10.000000
h	10.000000	7.000000
t	15.000000	10.000000
i	9.000000	6.000000
x	17.000000	10.000000
z	35.000000	12.000000
q	14.000000	8.000000
f	8.000000	5.000000
s	17.000000	11.000000
b	3.000000	2.000000
m	23.000000	9.000000
t	15.000000	10.000000
l	11.000000	8.000000
g	7.000000	6.000000
h	9.000000	6.000000
t	14.000000	9.000000
q	14.000000	9.000000
t	20.000000	10.000000
h	12.000000	6.000000
k	9.000000	7.000000
m	11.000000	8.000000
u	16.000000	11.000000
a	3.000000	2.000000
w	20.000000	11.000000
k	10.000000	7.000000
o	12.000000	8.000000
x	16.000000	12.000000
x	17.000000	12.000000
k	10.000000	7.000000
y	16.000000	12.000000
u	16.000000	12.000000
o	12.000000	8.000000
o	12.000000	8.000000
q	15.000000	10.000000
c	4.000000	3.000000
z	17.000000	13.000000
e	8.000000	5.000000
k	11.000000	6.000000
x	17.000000	11.000000
j	10.000000	7.000000
x	16.000000	11.000000
z	16.000000	11.000000
m	12.000000	8.000000
v	17.000000	11.000000
g	8.000000	5.000000
g	8.000000	5.000000
j	9.000000	6.000000
k	9.000000	7.000000
c	4.000000	2.000000
s	14.000000	9.000000
s	14.000000	11.000000
q	13.000000	9.000000
g	13.000000	6.000000
r	14.000000	10.000000
t	20.000000	37.000000
y	22.000000	11.000000
v	20.000000	12.000000
j	13.000000	6.000000
l	11.000000	8.000000
n	13.000000	9.000000
q	16.000000	10.000000
n	16.000000	10.000000
u	21.000000	12.000000
x	18.000000	12.000000
q	15.000000	10.000000
z	17.000000	12.000000
z	25.000000	15.000000
w	21.000000	15.000000
z	39.000000	20.000000
h	10.000000	6.000000
e	7.000000	5.000000
n	14.000000	8.000000
i	9.000000	7.000000
h	9.000000	7.000000
a	2.000000	1.000000
a	2.000000	2.000000
l	11.000000	7.000000
q	13.000000	9.000000
d	7.000000	5.000000
a	3.000000	2.000000
y	18.000000	11.000000
x	17.000000	13.000000
k	12.000000	7.000000
s	15.000000	10.000000
r	14.000000	9.000000
a	1.000000	1.000000
s	17.000000	10.000000
s	15.000000	10.000000
i	12.000000	6.000000
a	2.000000	2.000000
l	12.000000	7.000000
h	9.000000	6.000000
a	2.000000	2.000000
q	14.000000	9.000000
z	28.000000	13.000000
v	21.000000	11.000000
b	3.000000	2.000000
v	16.000000	11.000000
z	16.000000	11.000000
p	16.000000	8.000000
y	17.000000	11.000000
f	12.000000	15.000000
c	5.000000	2.000000
w	20.000000	11.000000
u	15.000000	10.000000
y	11.000000	11.000000
i	9.000000	6.000000
l	10.000000	7.000000
x	12.000000	11.000000
v	20.000000	11.000000
j	9.000000	7.000000
j	11.000000	7.000000
x	20.000000	11.000000
h	9.000000	6.000000
g	6.000000	6.000000
p	10.000000	9.000000
d	5.000000	4.000000
w	14.000000	10.000000
m	10.000000	8.000000
f	6.000000	5.000000
g	6.000000	5.000000
b	2.000000	76.000000
x	17.000000	11.000000
v	17.000000	39.000000
l	10.000000	6.000000
t	15.000000	11.000000
s	16.000000	10.000000
j	9.000000	6.000000
n	9.000000	8.000000
i	10.000000	6.000000
g	6.000000	6.000000
l	10.000000	8.000000
a	2.000000	2.000000
c	3.000000	3.000000
p	12.000000	9.000000
g	7.000000	6.000000
b	2.000000	2.000000
j	8.000000	6.000000
r	12.000000	10.000000
v	22.000000	12.000000
w	17.000000	11.000000
a	2.000000	2.000000
u	15.000000	10.000000
b	3.000000	3.000000
e	5.000000	5.000000
l	8.000000	7.000000
l	9.000000	7.000000
i	7.000000	6.000000
b	3.000000	2.000000
c	4.000000	3.000000
s	14.000000	27.000000
d	6.000000	4.000000
n	11.000000	7.000000
o	13.000000	8.000000
h	9.000000	6.000000
b	3.000000	2.000000
q	30.000000	14.000000
x	20.000000	11.000000
b	3.000000	2.000000
v	16.000000	10.000000
j	10.000000	6.000000
d	6.000000	5.000000
m	12.000000	7.000000
m	11.000000	8.000000
h	10.000000	6.000000
l	10.000000	7.000000
d	6.000000	5.000000
q	17.000000	9.000000
d	6.000000	5.000000
l	12.000000	7.000000
j	10.000000	6.000000
x	24.000000	11.000000
c	5.000000	3.000000
t	19.000000	11.000000
a	2.000000	1.000000
d	6.000000	4.000000
p	14.000000	9.000000
y	19.000000	12.000000
k	10.000000	7.000000
g	6.000000	6.000000
l	10.000000	7.000000
w	14.000000	10.000000
q	13.000000	9.000000
h	8.000000	5.000000
n	13.000000	28.000000
k	10.000000	6.000000
h	8.000000	5.000000
q	13.000000	9.000000
m	10.000000	8.000000
v	13.000000	11.000000
q	12.000000	8.000000
e	7.000000	5.000000
t	18.000000	10.000000
s	14.000000	10.000000
t	16.000000	11.000000
b	3.000000	2.000000
d	6.000000	4.000000
c	4.000000	2.000000
q	15.000000	18.000000
x	25.000000	21.000000
k	11.000000	6.000000
m	15.000000	8.000000
d	5.000000	3.000000
i	10.000000	6.000000
u	19.000000	11.000000
s	22.000000	10.000000
d	7.000000	4.000000
s	17.000000	11.000000
l	13.000000	8.000000
r	15.000000	10.000000
t	16.000000	10.000000
a	2.000000	2.000000
n	13.000000	8.000000
y	19.000000	14.000000
n	13.000000	9.000000
y	18.000000	12.000000
o	15.000000	9.000000
q	31.000000	11.000000
w	18.000000	13.000000
t	17.000000	12.000000
e	7.000000	5.000000
s	47.000000	12.000000
r	13.000000	9.000000
u	15.000000	11.000000
t	15.000000	11.000000
k	10.000000	6.000000
s	12.000000	9.000000
a	2.000000	2.000000
h	11.000000	6.000000
f	5.000000	5.000000
v	18.000000	11.000000
q	13.000000	9.000000
b	3.000000	1.000000
h	8.000000	6.000000
s	16.000000	10.000000
a	1.000000	2.000000
b	3.000000	2.000000
z	22.000000	13.000000
l	18.000000	8.000000
a	3.000000	1.000000
k	15.000000	23.000000
g	9.000000	6.000000
t	20.000000	12.000000
i	13.000000	7.000000
b	5.000000	3.000000
j	16.000000	7.000000
i	13.000000	6.000000
m	12.000000	8.000000
l	36.000000	8.000000
c	5.000000	3.000000
f	8.000000	5.000000
y	25.000000	15.000000
a	1.000000	1.000000
c	4.000000	3.000000
c	3.000000	3.000000
p	15.000000	9.000000
f	8.000000	5.000000
n	14.000000	8.000000
r	16.000000	10.000000
z	21.000000	14.000000
o	12.000000	8.000000
h	11.000000	13.000000
w	17.000000	11.000000
i	10.000000	7.000000
y	16.000000	11.000000
o	11.000000	8.000000
b	4.000000	3.000000
t	14.000000	10.000000
l	11.000000	8.000000
r	12.000000	9.000000
r	18.000000	10.000000
s	17.000000	10.000000
b	3.000000	2.000000
q	18.000000	11.000000
r	19.000000	11.000000
j	11.000000	6.000000
y	18.000000	10.000000
z	16.000000	36.000000
w	17.000000	12.000000
g	9.000000	5.000000
b	3.000000	2.000000
s	15.000000	11.000000
b	3.000000	3.000000
f	7.000000	5.000000
j	9.000000	6.000000
l	9.000000	7.000000
i	8.000000	7.000000
c	4.000000	3.000000
k	10.000000	6.000000
w	21.000000	14.000000
p	17.000000	27.000000
f	10.000000	5.000000
y	23.000000	12.000000
t	18.000000	11.000000
a	2.000000	1.000000
r	19.000000	11.000000
l	14.000000	7.000000
g	12.000000	6.000000
x	18.000000	14.000000
x	21.000000	13.000000
y	21.000000	14.000000
s	17.000000	10.000000
z	21.000000	10.000000
u	21.000000	11.000000
v	20.000000	10.000000
v	19.000000	11.000000
e	7.000000	5.000000
u	18.000000	13.000000
t	15.000000	10.000000
y	16.000000	11.000000
p	11.000000	8.000000
v	16.000000	10.000000
m	10.000000	7.000000
p	11.000000	9.000000
l	9.000000	6.000000
j	8.000000	6.000000
y	14.000000	10.000000
j	8.000000	6.000000
v	14.000000	10.000000
s	12.000000	9.000000
y	14.000000	10.000000
g	7.000000	5.000000
s	14.000000	9.000000
k	10.000000	7.000000
b	3.000000	2.000000
w	18.000000	12.000000
j	11.000000	6.000000
d	5.000000	3.000000
k	12.000000	7.000000
b	3.000000	2.000000
a	2.000000	1.000000
f	7.000000	5.000000
j	8.000000	7.000000
j	9.000000	7.000000
e	5.000000	4.000000
n	11.000000	8.000000
g	8.000000	5.000000
r	14.000000	9.000000
q	13.000000	9.000000
t	14.000000	10.000000
a	2.000000	1.000000
b	2.000000	2.000000
v	18.000000	11.000000
u	16.000000	11.000000
q	12.000000	9.000000
t	21.000000	13.000000
p	14.000000	8.000000
e	10.000000	5.000000
t	25.000000	18.000000
d	7.000000	4.000000
g	8.000000	5.000000
a	2.000000	2.000000
q	15.000000	9.000000
u	41.000000	14.000000
z	17.000000	11.000000
i	14.000000	6.000000
p	13.000000	9.000000
h	10.000000	25.000000
n	13.000000	8.000000
t	14.000000	10.000000
z	15.000000	10.000000
k	9.000000	6.000000
d	4.000000	3.000000
n	29.000000	8.000000
b	3.000000	3.000000
v	16.000000	10.000000
k	8.000000	7.000000
c	3.000000	3.000000
q	12.000000	9.000000
o	12.000000	8.000000
t	14.000000	10.000000
g	7.000000	5.000000
b	4.000000	2.000000
d	7.000000	4.000000
g	9.000000	5.000000
a	2.000000	2.000000
e	22.000000	4.000000
j	10.000000	7.000000
v	20.000000	14.000000
f	9.000000	6.000000
s	13.000000	10.000000
s	13.000000	9.000000
c	4.000000	3.000000
n	12.000000	7.000000
x	16.000000	12.000000
g	8.000000	6.000000
w	16.000000	12.000000
o	12.000000	8.000000
l	12.000000	7.000000
g	9.000000	6.000000
q	13.000000	9.000000
p	12.000000	8.000000
p	11.000000	9.000000
s	15.000000	11.000000
n	12.000000	8.000000
c	3.000000	2.000000
k	9.000000	7.000000
s	12.000000	9.000000
f	7.000000	5.000000
p	14.000000	9.000000
m	12.000000	8.000000
q	15.000000	9.000000
h	10.000000	6.000000
s	26.000000	12.000000
z	19.000000	15.000000
j	9.000000	7.000000
w	16.000000	10.000000
s	20.000000	12.000000
h	9.000000	6.000000
n	157.000000	88.000000
r	41.000000	11.000000
n	14.000000	10.000000
s	18.000000	10.000000
k	8.000000	7.000000
e	5.000000	4.000000
v	25.000000	11.000000
r	11.000000	9.000000
r	12.000000	9.000000
j	7.000000	6.000000
g	6.000000	6.000000
p	14.000000	97.000000
e	7.000000	4.000000
p	12.000000	9.000000
l	10.000000	7.000000
n	10.000000	8.000000
h	7.000000	6.000000
a	2.000000	1.000000
c	5.000000	3.000000
f	13.000000	5.000000
o	20.000000	8.000000
s	23.000000	10.000000
g	12.000000	7.000000
u	31.000000	13.000000
m	16.000000	9.000000
k	13.000000	7.000000
h	44.000000	11.000000
u	52.000000	17.000000
m	12.000000	10.000000
h	9.000000	6.000000
n	12.000000	9.000000
p	19.000000	12.000000
j	15.000000	8.000000
k	12.000000	8.000000
g	9.000000	6.000000
p	14.000000	10.000000
p	13.000000	11.000000
y	25.000000	12.000000
p	10.000000	17.000000
b	2.000000	2.000000
v	15.000000	12.000000
d	6.000000	4.000000
p	11.000000	9.000000
k	10.000000	7.000000
f	6.000000	5.000000
n	9.000000	9.000000
r	19.000000	13.000000
e	8.000000	5.000000
a	1.000000	1.000000
h	16.000000	36.000000
i	11.000000	8.000000
r	15.000000	10.000000
b	3.000000	2.000000
v	17.000000	12.000000
t	14.000000	10.000000
j	9.000000	7.000000
c	3.000000	3.000000
j	7.000000	6.000000
u	15.000000	11.000000
b	3.000000	2.000000
k	9.000000	7.000000
j	8.000000	7.000000
r	13.000000	11.000000
s	15.000000	11.000000
u	14.000000	10.000000
j	9.000000	6.000000
b	3.000000	2.000000
l	9.000000	7.000000
n	8.000000	7.000000
y	41.000000	14.000000
t	15.000000	13.000000
t	15.000000	13.000000
f	8.000000	5.000000
o	11.000000	10.000000
i	9.000000	6.000000
r	14.000000	12.000000
f	16.000000	6.000000
o	20.000000	11.000000
y	25.000000	15.000000
l	22.000000	8.000000
h	12.000000	6.000000
y	26.000000	12.000000
z	28.000000	20.000000
l	13.000000	8.000000
h	9.000000	6.000000
c	4.000000	3.000000
m	14.000000	8.000000
m	15.000000	8.000000
n	13.000000	8.000000
l	10.000000	7.000000
k	9.000000	7.000000
r	18.000000	11.000000
u	20.000000	13.000000
k	12.000000	8.000000
f	10.000000	6.000000
d	8.000000	4.000000
m	14.000000	8.000000
l	13.000000	8.000000
m	15.000000	9.000000
a	3.000000	1.000000
e	25.000000	4.000000
q	41.000000	16.000000
d	7.000000	4.000000
a	3.000000	2.000000
w	25.000000	12.000000
y	21.000000	12.000000
z	29.000000	13.000000
i	13.000000	10.000000
j	19.000000	8.000000
e	10.000000	5.000000
g	9.000000	5.000000
w	29.000000	13.000000
d	42.000000	8.000000
x	101.000000	32.000000
v	23.000000	30.000000
c	4.000000	2.000000
b	2.000000	2.000000
a	0.000000	1.000000
p	11.000000	7.000000
k	7.000000	6.000000
x	11.000000	10.000000
m	7.000000	12.000000
u	13.000000	10.000000
p	9.000000	8.000000
j	6.000000	5.000000
h	6.000000	5.000000
k	9.000000	6.000000
k	11.000000	21.000000
s	38.000000	13.000000
u	32.000000	30.000000
u	28.000000	23.000000
v	18.000000	19.000000
n	22.000000	10.000000
f	10.000000	7.000000
t	20.000000	13.000000
b	6.000000	2.000000
d	6.000000	3.000000
c	2.000000	3.000000
a	1.000000	0.000000
k	13.000000	6.000000
m	32.000000	11.000000
k	13.000000	6.000000
e	7.000000	4.000000
w	23.000000	17.000000
j	10.000000	8.000000
q	14.000000	12.000000
r	17.000000	12.000000
p	13.000000	30.000000
j	14.000000	9.000000
s	16.000000	12.000000
b	3.000000	3.000000
l	11.000000	7.000000
d	6.000000	4.000000
b	3.000000	2.000000
z	19.000000	13.000000
e	6.000000	4.000000
w	16.000000	15.000000
q	13.000000	11.000000
w	16.000000	12.000000
g	8.000000	5.000000
s	13.000000	13.000000
y	16.000000	14.000000
t	15.000000	21.000000
v	17.000000	15.000000
h	8.000000	7.000000
y	16.000000	13.000000
v	16.000000	14.000000
j	16.000000	8.000000
k	12.000000	8.000000
b	2.000000	2.000000
w	20.000000	15.000000
e	7.000000	5.000000
m	13.000000	9.000000
c	5.000000	3.000000
u	19.000000	14.000000
b	4.000000	2.000000
m	14.000000	114.000000
w	22.000000	14.000000
u	19.000000	14.000000
n	16.000000	13.000000
w	18.000000	14.000000
b	5.000000	3.000000
l	11.000000	27.000000
d	6.000000	4.000000
i	9.000000	7.000000
z	19.000000	15.000000
g	9.000000	7.000000
d	6.000000	4.000000
e	8.000000	5.000000
h	9.000000	7.000000
v	18.000000	14.000000
p	15.000000	10.000000
k	12.000000	8.000000
f	10.000000	6.000000
r	20.000000	9.000000
d	8.000000	3.000000
o	13.000000	8.000000
v	32.000000	13.000000
i	12.000000	28.000000
o	14.000000	8.000000
n	12.000000	8.000000
f	8.000000	4.000000
s	21.000000	10.000000
q	13.000000	9.000000
z	17.000000	11.000000
r	51.000000	15.000000
p	13.000000	9.000000
l	11.000000	8.000000
c	5.000000	2.000000
j	10.000000	6.000000
v	21.000000	13.000000
h	9.000000	6.000000
y	17.000000	11.000000
f	7.000000	5.000000
e	6.000000	5.000000
e	6.000000	4.000000
g	8.000000	5.000000
u	14.000000	11.000000
w	15.000000	11.000000
r	13.000000	9.000000
o	11.000000	8.000000
m	10.000000	31.000000
v	37.000000	19.000000
h	9.000000	6.000000
w	15.000000	115.000000
l	15.000000	7.000000
w	24.000000	16.000000
z	18.000000	13.000000
n	12.000000	8.000000
w	16.000000	10.000000
o	11.000000	30.000000
g	27.000000	6.000000
b	3.000000	2.000000
r	83.000000	10.000000
u	17.000000	10.000000
j	9.000000	6.000000
d	6.000000	4.000000
u	21.000000	11.000000
s	16.000000	11.000000
b	3.000000	11.000000
j	31.000000	7.000000
h	10.000000	6.000000
j	10.000000	6.000000
k	15.000000	6.000000
t	17.000000	11.000000
m	12.000000	8.000000
u	18.000000	18.000000
d	5.000000	4.000000
h	7.000000	5.000000
c	3.000000	3.000000
m	10.000000	7.000000
w	14.000000	11.000000
w	14.000000	30.000000
h	14.000000	7.000000
k	10.000000	6.000000
f	7.000000	5.000000
b	2.000000	2.000000
z	17.000000	11.000000
v	17.000000	11.000000
i	9.000000	42.000000
i	9.000000	6.000000
k	11.000000	7.000000
x	17.000000	10.000000
w	15.000000	11.000000
a	2.000000	1.000000
c	6.000000	3.000000
q	21.000000	12.000000
r	20.000000	9.000000
f	8.000000	6.000000
t	17.000000	11.000000
p	13.000000	9.000000
c	6.000000	3.000000
n	12.000000	8.000000
j	10.000000	6.000000
y	19.000000	11.000000
b	4.000000	2.000000
g	8.000000	5.000000
i	15.000000	7.000000
l	15.000000	8.000000
y	19.000000	11.000000
z	21.000000	12.000000
a	1.000000	1.000000
y	92.000000	19.000000
s	16.000000	10.000000
m	12.000000	8.000000
u	22.000000	11.000000
z	15.000000	11.000000
z	16.000000	20.000000
x	14.000000	10.000000
s	9.000000	8.000000
p	10.000000	8.000000
b	3.000000	2.000000
o	19.000000	8.000000
v	35.000000	21.000000
y	17.000000	11.000000
u	16.000000	11.000000
p	14.000000	19.000000
z	16.000000	10.000000
s	15.000000	9.000000
x	19.000000	14.000000
k	11.000000	12.000000
w	18.000000	11.000000
i	9.000000	6.000000
l	22.000000	7.000000
n	11.000000	8.000000
n	15.000000	11.000000
q	14.000000	9.000000
c	5.000000	3.000000
j	11.000000	7.000000
w	18.000000	10.000000
r	16.000000	10.000000
u	18.000000	11.000000
e	11.000000	5.000000
z	21.000000	44.000000
t	29.000000	12.000000
c	5.000000	3.000000
v	21.000000	17.000000
x	18.000000	11.000000
i	10.000000	7.000000
d	7.000000	4.000000
w	18.000000	11.000000
i	10.000000	6.000000
m	12.000000	8.000000
y	17.000000	11.000000
q	14.000000	9.000000
l	10.000000	6.000000
d	6.000000	5.000000
n	16.000000	10.000000
m	12.000000	7.000000
u	20.000000	11.000000
h	24.000000	7.000000
m	12.000000	7.000000
f	7.000000	5.000000
